time_s,knee_angle_deg
14.020185,101.0685
14.022202,100.3832
14.025493,99.4802
14.028429,98.6977
14.032037,97.8602
14.034449,96.9691
14.037297,96.1126
14.040610,95.2500
14.044122,94.3322
14.046466,93.4741
14.059768,90.3987
14.060828,90.1371
14.063957,88.6823
14.065978,88.5634
14.069269,87.8303
14.072710,86.3268
14.075967,85.5682
14.077889,85.5070
14.082380,84.1290
14.085141,84.1247
14.087740,83.4156
14.091512,82.1222
14.092706,82.1687
14.095037,81.4548
14.098982,80.8303
14.103158,79.4894
14.105237,79.5153
14.109463,78.2331
14.112056,77.6046
14.114430,77.5788
14.118016,76.1778
14.119864,76.1353
14.123318,75.4078
14.126370,74.5628
14.128611,73.7610
14.132115,72.8796
14.136116,71.9501
14.137887,71.0870
14.142084,69.4666
14.144878,69.3802
14.147480,68.0140
14.151015,67.9548
14.162057,65.5178
14.165279,64.7646
14.168896,64.1709
14.171820,63.5808
14.174544,62.3540
14.177540,61.7810
14.179789,61.7742
14.182797,61.1933
14.187886,60.0467
14.189213,59.4744
14.193161,58.8174
14.196350,58.1887
14.202666,56.3572
14.205016,56.2254
14.208630,55.5455
14.211224,54.9107
14.213706,54.1953
14.216703,53.5812
14.221163,52.9436
14.222585,52.2813
14.225697,52.1690
14.228340,51.5464
14.230550,50.8976
14.234427,50.1989
14.239271,48.9941
14.240442,48.9307
14.244296,48.1718
14.246692,47.3062
14.249658,45.7915
14.252669,45.7818
14.263577,43.5474
14.267114,42.7241
14.271048,42.3821
14.273559,42.4816
14.277667,41.7393
14.278662,41.8516
14.282540,41.0710
14.285180,41.2191
14.290294,40.5174
14.291253,40.6157
14.293471,40.2021
14.297013,39.8416
14.300623,39.0377
14.305785,38.5085
14.309695,38.0366
14.312505,37.5703
14.315346,37.0482
14.317255,36.5583
14.322323,35.6863
14.323934,35.5979
14.327575,35.1032
14.329810,34.6376
14.333271,34.1701
14.337191,33.6869
14.339118,33.2747
14.342036,32.9206
14.345952,32.4934
14.348127,32.1454
14.351297,31.8075
14.355328,31.4305
14.364176,31.1361
14.366787,29.6997
14.368906,29.6926
14.371698,29.3638
14.376779,28.7550
14.378316,28.5134
14.380015,28.5284
14.384781,28.0533
14.388636,27.8735
14.391097,27.6822
14.394203,27.5240
14.396977,27.6037
14.404861,27.0213
14.406224,26.8613
14.409009,26.7410
14.412686,26.5699
14.415463,26.4258
14.418297,26.2776
14.422239,26.1055
14.423398,26.1491
14.426130,25.9944
14.429492,25.8465
14.433926,25.5055
14.436791,25.3529
14.439629,25.2151
14.441833,25.2192
14.445618,25.0475
14.448463,24.9023
14.452444,24.6089
14.454743,24.4613
14.457680,24.4548
14.466565,23.9246
14.469148,23.7074
14.472042,23.4343
14.474649,23.1452
14.478412,22.8466
14.481256,22.5683
14.483561,22.2587
14.487781,21.9545
14.490233,21.6289
14.492498,21.2053
14.496125,20.4949
14.498167,20.3780
14.502412,19.8976
14.505339,19.1978
14.507472,19.1195
14.511920,18.6179
14.513122,18.5942
14.515960,18.4141
14.520831,18.1365
14.523536,18.2364
14.526423,18.1713
14.529903,18.1570
14.532905,18.1864
14.534634,18.2452
14.537675,18.3059
14.540723,18.4216
14.543570,18.5133
14.547493,18.6091
14.551194,18.7346
14.554359,18.7110
14.557386,18.7566
14.558528,18.8732
14.569050,18.7441
14.571697,18.8882
14.573615,18.8419
14.575952,18.7910
14.579855,18.7236
14.583852,18.6437
14.588997,18.4818
14.591637,18.3799
14.595240,18.2619
14.598357,18.1329
14.602221,17.9757
14.605213,17.8039
14.608051,17.5365
14.610883,17.3404
14.614093,17.1397
14.616040,17.0497
14.619715,16.7304
14.623276,16.5065
14.625687,16.4266
14.628364,16.2177
14.630694,15.9996
14.634385,15.7839
14.638054,15.5770
14.639249,15.3756
14.643600,15.1318
14.647327,14.9429
14.650063,14.7612
14.653389,14.4390
14.655652,14.3973
14.658120,14.2453
14.661200,14.0849
14.671143,13.5728
14.672443,13.5372
14.677567,13.2768
14.679229,13.2426
14.682813,13.0942
14.685277,12.9443
14.687737,12.8000
14.691821,12.5114
14.694412,12.3522
14.697347,12.2008
14.700854,12.0386
14.705841,11.9007
14.707036,11.8964
14.710742,11.6090
14.713536,11.4671
14.716473,11.3025
14.719195,11.1211
14.722670,10.9591
14.724882,10.9429
14.726937,10.7877
14.729825,10.6502
14.733296,10.3685
14.738480,10.2611
14.739792,10.2897
14.743741,10.0409
14.746674,9.9370
14.748902,9.9600
14.752579,9.8334
14.755508,9.7183
14.758272,9.6008
14.761450,9.3480
14.764060,9.3601
14.773001,9.0859
14.777661,8.9791
14.778820,9.0054
14.781761,8.9390
14.785828,8.8734
14.788684,8.8063
14.791427,8.6555
14.793710,8.5854
14.797936,8.5154
14.800353,8.4347
14.802592,8.4183
14.806414,8.3359
14.809231,8.2527
14.812823,8.1535
14.814866,8.0573
14.819299,7.9556
14.822169,7.8551
14.825069,7.7035
14.828148,7.6264
14.830471,7.6205
14.834092,7.4778
14.835883,7.4897
14.839831,7.3787
14.841910,7.4196
14.845136,7.3999
14.849040,7.4013
14.851487,7.3700
14.855430,7.3445
14.858270,7.2348
14.861398,7.2067
14.863000,7.2293
14.865521,7.1905
14.876167,7.1445
14.878545,7.0551
14.880823,7.0006
14.883561,6.9485
14.888445,6.8692
14.890958,6.8014
14.893422,6.7399
14.896385,6.6265
14.899284,6.5526
14.902613,6.4427
14.905512,6.3353
14.907965,6.2092
14.910648,6.0764
14.914459,5.8561
14.917179,5.8191
14.922534,5.6089
14.924987,5.5361
14.926081,5.4638
14.929010,5.4759
14.932775,5.4442
14.935435,5.4520
14.937656,5.4824
14.940805,5.5003
14.944465,5.5453
14.946392,5.6212
14.950430,5.7086
14.953085,5.7830
14.956742,5.8536
14.959358,5.9291
14.962308,5.9842
14.964616,6.0256
14.966897,6.0481
14.986830,5.9678
14.988040,5.8360
14.990496,5.7308
14.993901,5.6373
14.996970,5.5425
15.004359,5.3288
15.005361,5.2456
15.010033,5.1619
15.012638,5.1065
15.015191,5.0495
15.020613,4.9670
15.021380,4.9980
15.023431,5.0085
15.026415,5.0397
15.029803,5.0785
15.032893,5.1424
15.036103,5.2180
15.039184,5.3006
15.041649,5.4066
15.044847,5.4995
15.048094,5.5744
15.052485,5.7418
15.054688,5.8425
15.058112,5.9408
15.060129,6.0334
15.064187,6.1050
15.066254,6.1662
15.070995,6.2889
15.080782,6.3035
15.083891,6.2980
15.087979,6.2888
15.090144,6.2727
15.093188,6.2503
15.096463,6.2330
15.098447,6.2196
15.103048,6.2307
15.106242,6.2381
15.107220,6.2199
15.110293,6.2396
15.114757,6.2725
15.117893,6.3335
15.122405,6.4711
15.125456,6.5840
15.128676,6.8058
15.132783,6.9982
15.136076,7.2055
15.139496,7.5617
15.141893,7.8073
15.143937,7.9712
15.147027,8.2639
15.150549,8.5770
15.154231,8.9223
15.157636,9.4945
15.158610,9.6646
15.161896,10.0508
15.165026,10.4495
15.168327,10.8836
15.171334,11.2990
15.183109,12.6308
15.185225,13.0792
15.186225,13.5565
15.189250,14.1203
15.192440,14.6044
15.194791,15.1004
15.197995,15.6408
15.201011,16.1511
15.205049,16.6665
15.208022,17.1842
15.222097,19.5907
15.223065,19.6555
15.224975,20.1493
15.229023,20.6654
15.231720,21.1329
15.234569,21.6059
15.238924,22.1248
15.239979,22.5810
15.244170,23.0440
15.247207,23.5577
15.248574,24.0083
15.253156,24.5065
15.255364,24.9486
15.258667,25.4491
15.261366,25.8649
15.264949,26.3025
15.267546,26.7729
15.271704,27.1955
15.277483,28.0629
15.285254,29.9757
15.287164,29.7111
15.292289,30.0924
15.294238,30.6054
15.296975,30.5042
15.299799,30.9909
15.302409,31.4791
15.305513,31.9169
15.310009,32.9356
15.311892,33.3761
15.315308,33.8130
15.317534,34.3106
15.321703,34.7334
15.324387,35.1755
15.326313,35.1114
15.330309,36.1540
15.333174,36.6115
15.335059,36.5645
15.338018,37.0809
15.342403,38.0529
15.345000,38.5664
15.348103,39.0442
15.350637,39.0265
15.355704,40.0953
15.357422,40.6394
15.359738,41.1496
15.361929,41.1479
15.365725,41.6830
15.369174,42.8274
15.372261,43.3860
15.374506,43.4064
15.377711,44.0325
15.390005,47.2686
15.392768,47.2829
15.395308,47.2839
15.399029,48.3944
15.401520,48.9334
15.405608,49.5175
15.407304,49.4992
15.410947,50.5776
15.413669,51.1029
15.417068,51.6522
15.419550,51.6328
15.422485,52.1509
15.425327,52.6375
15.428980,53.2579
15.430864,53.2517
15.434614,54.6144
15.438621,55.1684
15.439824,55.6526
15.443552,56.2035
15.445225,56.7444
15.449622,57.2549
15.452104,57.7286
15.455273,58.3102
15.458407,58.8459
15.461859,59.3612
15.464356,59.8475
15.468269,60.4273
15.471673,60.9311
15.474371,61.4786
15.477072,62.5948
15.479404,62.5937
15.489718,64.7433
15.490948,64.7565
15.494181,65.2822
15.496890,65.8949
15.499408,66.4252
15.502344,66.9550
15.506196,66.9690
15.508670,68.0198
15.513885,68.5468
15.515311,68.5629
15.518064,69.6374
15.521185,70.1852
15.523837,70.6852
15.528022,71.2798
15.531453,71.8563
15.532404,72.3773
15.536218,72.9595
15.539571,73.4684
15.542213,73.9579
15.544628,74.5271
15.549861,75.5674
15.551052,75.5849
15.555549,76.6258
15.557650,76.6463
15.561398,77.6245
15.564206,77.6345
15.566844,78.1947
15.569726,78.6524
15.574241,79.1106
15.576963,79.6112
15.578137,80.0403
15.581943,80.4951
15.592882,81.8570
15.596786,82.8002
15.599347,83.2435
15.601636,83.6823
15.605480,84.1599
15.608417,84.5630
15.611213,84.9930
15.613456,85.4255
15.617305,85.9072
15.619915,86.3432
15.624113,86.7756
15.626195,87.2654
15.628498,87.7079
15.632688,88.1538
15.635861,88.6468
15.639672,89.0999
15.640652,89.5224
15.645511,90.0610
15.647486,90.5174
15.650579,90.9723
15.653394,91.4194
15.657064,91.9004
15.660262,92.3082
15.662663,92.7373
15.666385,93.1752
15.669040,93.5647
15.672553,93.9400
15.675163,94.3360
15.677856,94.7302
15.680123,95.0882
15.684421,95.4292
15.699013,96.9864
15.701494,97.2681
15.705865,97.6012
15.707587,97.8376
15.710415,98.0928
15.712877,98.3287
15.716690,98.5896
15.720801,99.1017
15.722018,99.0618
15.725853,99.3262
15.728775,99.5610
15.731673,99.8049
15.734415,100.0837
15.739242,100.3473
15.740437,100.6069
15.743188,100.9293
15.747222,101.2762
15.750042,101.6109
15.753826,101.9498
15.755723,102.3284
15.758380,102.6711
15.762120,103.0142
15.765826,103.4008
15.769809,104.0274
15.772674,104.4195
15.773902,104.4797
15.776823,104.8371
15.780389,105.1785
15.783210,105.5204
15.786264,105.8835
15.789044,106.2296
15.801100,107.4655
15.802313,107.5030
15.804212,107.8649
15.806601,108.1706
15.810605,108.7395
15.813526,109.0871
15.815716,109.1526
15.818844,109.4711
15.823040,110.0042
15.824342,110.0668
15.828863,110.5435
15.831647,110.5832
15.835476,111.0281
15.836701,111.0629
15.839564,111.2822
15.843890,111.6681
15.845099,111.6897
15.848776,111.8761
15.853211,112.2098
15.855927,112.2280
15.858323,112.3632
15.861078,112.5157
15.863895,112.6634
15.866346,112.7986
15.870770,112.9441
15.873185,113.0955
15.875969,113.2444
15.879763,113.3893
15.882195,113.5073
15.884789,113.6229
15.896830,113.7639
15.902825,113.7516
15.906562,113.9175
15.909155,113.9228
15.911836,113.9106
15.913999,113.9024
15.917541,113.8770
15.921151,113.7796
15.923726,113.7028
15.927299,113.6977
15.929724,113.6005
15.932734,113.4876
15.934987,113.3409
15.939115,113.1969
15.941529,113.0632
15.944661,112.8805
15.947630,112.7199
15.950385,112.5495
15.955987,112.1665
15.956936,112.1595
15.958609,111.9396
15.962850,111.6453
15.973748,110.4039
15.974945,110.2264
15.976514,109.8284
15.979354,109.4285
15.982778,108.9728
15.984488,108.9072
15.988723,108.1403
15.991157,107.6708
16.006890,105.3726
16.007958,105.2990
16.011293,104.7494
16.014199,104.1529
16.018006,103.0875
16.022422,102.4223
16.025312,101.8334
16.026905,101.1415
16.029964,100.4752
16.032013,100.3974
16.035183,99.6466
16.038160,98.9483
16.041385,97.5198
16.045520,96.7478
16.047648,95.9434
16.051022,95.0905
16.056395,94.2180
16.059707,92.7563
16.062797,91.8990
16.064762,91.8098
16.067853,91.0092
16.071993,89.2746
16.076366,88.2408
16.078723,87.3967
16.079733,87.3119
16.082788,86.2494
16.087390,85.3199
16.089611,84.3626
16.091562,83.3176
16.107124,78.4939
16.108347,78.3796
16.110500,77.2587
16.112567,76.1995
16.117036,75.2346
16.119535,74.3103
16.121418,73.2962
16.126263,72.4162
16.131951,70.6389
16.134077,69.7217
16.138463,68.8538
16.140517,67.9710
16.142571,67.9354
16.146751,66.1975
16.150143,65.3195
16.153195,64.3439
16.156606,63.4358
16.158839,62.5646
16.160902,61.5708
16.165154,60.6594
16.168426,59.7248
16.171776,58.7057
16.173869,57.7780
16.177000,56.7757
16.180105,55.8866
16.183259,54.9120
16.187022,54.0125
16.189062,53.1498
16.192436,52.2045
16.195785,51.3473
16.197835,50.5117
16.208152,48.2745
16.209151,47.6444
16.213343,46.9269
16.216756,46.3565
16.218732,45.8100
16.221816,45.2441
16.224865,44.7720
16.228515,44.3082
16.231813,43.2206
16.233785,43.3212
16.237121,42.8847
16.240145,42.4394
16.243695,41.9460
16.246073,41.5234
16.249548,41.1037
16.252631,40.5778
16.256226,40.0732
16.259604,39.5585
16.261989,38.9807
16.263978,38.4555
16.266468,37.9550
16.270754,36.9494
16.273767,37.0135
16.275934,36.6559
16.279568,36.2345
16.282658,35.8480
16.284679,35.5468
16.289202,35.2811
16.291421,35.0131
16.294307,34.7512
16.297863,34.5487
16.300833,34.3488
16.304885,34.5522
16.311005,33.4626
16.312303,33.8746
16.315448,33.7786
16.318467,33.7033
16.323686,33.3229
16.324969,33.4788
16.328073,33.3711
16.331157,33.2344
16.333539,33.1119
16.336758,32.9774
16.339838,32.8507
16.345293,32.2986
16.348739,32.3571
16.352930,32.1523
16.356422,31.7271
16.357447,31.7437
16.360468,31.5007
16.365024,31.0451
16.365954,31.0448
16.370514,30.8151
16.371465,30.5622
16.375333,30.3290
16.379405,30.0820
16.382470,29.7996
16.384702,29.5495
16.388874,29.2984
16.391000,29.0426
16.392987,28.7933
16.396065,28.5621
16.399231,28.3139
16.402545,28.1068
16.411039,27.5349
16.414125,27.3373
16.416729,27.1519
16.421028,26.9412
16.423292,26.7476
16.426726,26.5550
16.429024,26.3501
16.432386,26.1641
16.435837,25.9998
16.439051,25.8397
16.441647,25.6695
16.445948,25.4988
16.448248,25.1227
16.451715,24.9084
16.454195,24.6632
16.457535,24.6039
16.461991,24.1230
16.463212,24.0225
16.466154,23.5052
16.469423,23.1747
16.472454,23.0482
16.475684,22.5450
16.478885,22.1917
16.482311,21.8845
16.484256,21.7797
16.486862,21.5075
16.490380,21.0520
16.493673,20.9922
16.496977,20.7862
16.498163,20.5860
16.501337,20.5918
16.516751,19.8727
16.518773,19.7316
16.522639,19.6199
16.525779,19.5185
16.528077,19.3712
16.531582,19.2259
16.534442,19.0635
16.537624,18.8645
16.539987,18.6345
16.543514,18.4038
16.545537,18.1449
16.548659,17.8570
16.551742,17.5533
16.555982,17.2236
16.557983,16.8753
16.561604,16.5541
16.563575,16.2127
16.566653,15.8762
16.569960,15.5187
16.571969,15.3987
16.576462,14.8149
16.579692,14.4638
16.581662,14.1476
16.586133,13.8402
16.588088,13.5482
16.591373,13.3063
16.594441,13.1080
16.597586,12.9456
16.600763,12.7957
16.602765,12.6750
16.607141,12.5821
16.616114,12.4887
16.617158,12.3834
16.618386,12.3178
16.622355,12.3759
16.629793,12.0184
16.630734,12.0859
16.632786,12.0138
16.636107,11.9290
16.639457,11.8243
16.641608,11.6958
16.645291,11.5528
16.648794,11.3826
16.651031,11.2282
16.654095,11.0763
16.657170,10.9106
16.660886,10.7301
16.663217,10.5682
16.666265,10.3755
16.669435,10.1730
16.672382,9.9711
16.675862,9.7668
16.678346,9.5022
16.681657,9.2649
16.683987,9.0103
16.691483,8.4436
16.693515,8.1877
16.696815,7.9386
16.699891,7.6931
16.702237,7.4719
16.705260,7.2695
16.708693,7.0794
16.718288,6.9217
16.719369,6.7028
16.720345,6.6132
16.722409,6.5042
16.725670,6.4146
16.729196,6.3176
16.734309,6.1505
16.735312,6.1631
16.738576,6.0757
16.740641,6.0033
16.745245,5.9290
16.746213,5.8532
16.749282,5.7744
16.752366,5.6950
16.756468,5.6221
16.758934,5.5431
16.761988,5.4762
16.765511,5.4102
16.768079,5.3572
16.772658,5.2449
16.775936,5.1754
16.776998,5.1676
16.780299,5.1027
16.782855,5.0409
16.788102,4.9850
16.790421,4.9239
16.793605,4.8290
16.795627,4.8323
16.797631,4.7915
16.801794,4.7634
16.805941,4.6874
16.807318,4.7201
16.810312,4.7048
16.822411,4.4861
16.823451,4.5470
16.826705,4.5141
16.827727,4.5514
16.831280,4.5406
16.834555,4.5285
16.836632,4.5177
16.841100,4.4723
16.843654,4.5205
16.847008,4.5217
16.849084,4.5267
16.852536,4.5249
16.856991,4.5488
16.858026,4.5889
16.861032,4.6244
16.864353,4.6525
16.866421,4.6770
16.870874,4.7002
16.874135,4.7215
16.877192,4.7371
16.879582,4.7563
16.885955,4.7671
16.890423,4.7765
16.899425,4.7426
16.904900,4.6983
16.906920,4.6602
16.925859,4.5427
16.933097,4.5989
16.934318,4.6000
16.936799,4.6500
16.942370,4.7183
16.943621,4.7332
16.947121,4.8039
16.949544,4.8227
16.953087,4.9067
16.957877,4.9717
16.958840,4.9934
16.963661,5.0986
16.964635,5.1197
16.968141,5.2373
16.970499,5.2552
16.974423,5.3759
16.976637,5.3883
16.980386,5.4530
16.981600,5.5104
16.985523,5.5635
16.990395,5.6859
16.991591,5.6816
16.994936,5.7273
16.998612,5.7687
17.000838,5.8060
17.003816,5.8846
17.007003,5.8460
17.011054,5.9081
17.013273,5.9144
17.017094,5.9201
17.025875,5.9116
17.027051,5.8945
17.028707,5.8840
17.031591,5.8627
17.034442,5.8470
17.036860,5.7949
17.039399,5.7859
17.043653,5.8380
17.046211,5.8481
17.049110,5.8720
17.051983,5.8940
17.058002,5.9403
17.061283,6.0019
17.063951,6.1554
17.067844,6.2705
17.068869,6.3070
17.073079,6.4545
17.075662,6.6228
17.078371,6.8402
17.080886,7.0522
17.085468,7.2820
17.087276,7.5341
17.090384,7.7641
17.093357,7.9746
17.096942,8.2193
17.099762,8.4199
17.102126,8.5967
17.107272,8.7826
17.108448,8.9414
17.110686,9.0941
17.115064,9.2390
17.117137,9.3947
17.131495,10.1581
17.132779,10.0664
17.133669,10.2217
17.137365,10.3575
17.140862,10.5036
17.142890,10.6547
17.147101,10.8424
17.148966,11.0107
17.152247,11.1925
17.156393,11.4045
17.158359,11.6139
17.162908,11.8464
17.164011,12.1013
17.170123,12.8767
17.174403,12.9961
17.176529,13.3361
17.179566,13.7003
17.182834,14.0708
17.186126,14.4861
17.192487,15.2797
17.194523,15.7126
17.198935,16.4414
17.201049,16.5238
17.204119,16.9612
17.209557,17.6721
17.212532,18.0310
17.218140,18.7335
17.234391,20.2127
17.240574,20.8795
17.242716,21.1388
17.245779,21.5371
17.247829,21.8505
17.250902,22.1558
17.253970,22.1068
17.257204,22.7996
17.263696,23.4735
17.264710,23.4335
17.267952,24.1856
17.271158,24.1418
17.273383,24.4951
17.275373,24.8889
17.278403,25.2486
17.282744,25.6061
17.284672,26.0070
17.290341,26.3616
17.291345,26.3261
17.294451,26.9990
17.296756,27.4652
17.300990,27.8040
17.303154,28.2513
17.307583,28.6626
17.309832,29.0301
17.312889,29.3973
17.316083,29.7985
17.318113,30.1510
17.323290,30.5028
17.325333,30.8704
17.337113,32.2341
17.340260,32.5512
17.342320,32.8317
17.345493,33.2125
17.348842,33.5134
17.350804,33.8342
17.354742,34.2079
17.356781,34.5557
17.359958,34.9099
17.363814,35.3338
17.366022,35.7317
17.367987,36.1569
17.373798,36.5931
17.376006,37.0410
17.378550,37.5225
17.381110,38.0070
17.384133,38.5631
17.387912,39.0960
17.388863,39.1705
17.394454,40.2475
17.407031,42.5995
17.409687,43.1211
17.411921,43.7090
17.415075,44.3496
17.418232,44.8962
17.421297,45.8826
17.423324,45.9939
17.426521,46.4769
17.439239,48.4255
17.441896,48.4817
17.444028,49.4056
17.447199,49.9607
17.450888,50.9301
17.453963,50.9854
17.456304,51.5684
17.460181,52.0532
17.462229,52.5715
17.465308,53.6164
17.468759,54.1283
17.470786,54.1622
17.474857,55.1552
17.477351,55.1869
17.480615,56.1869
17.483637,56.7544
17.486786,56.7785
17.490124,57.7450
17.492614,58.3043
17.497033,58.8164
17.498982,59.3242
17.501025,59.3386
17.505263,60.3933
17.507538,60.4095
17.510698,61.3548
17.513754,61.8527
17.516852,62.3051
17.519317,62.3101
17.523773,63.1898
17.524774,63.1853
17.528981,63.6619
17.539265,65.9247
17.540473,65.9210
17.542415,65.9143
17.546970,66.9223
17.549515,67.3856
17.552863,67.9179
17.556999,68.4065
17.557996,68.4301
17.560215,68.9161
17.564477,69.9068
17.566439,70.4136
17.569656,70.9452
17.574078,71.5325
17.576437,72.0692
17.578466,72.1189
17.583014,73.1988
17.586061,73.7459
17.590399,74.2844
17.591494,74.8261
17.594746,75.3710
17.597244,75.8767
17.600455,76.3649
17.603871,76.8857
17.606010,77.3690
17.608987,77.8267
17.612520,78.3211
17.614692,78.3115
17.618940,79.2050
17.623301,79.6840
17.624315,79.6637
17.627418,80.5320
17.647129,83.1011
17.648458,83.5194
17.650453,84.0296
17.655358,84.4831
17.657418,84.9190
17.660585,85.3823
17.663203,85.8993
17.666299,86.3762
17.668457,86.4370
17.673811,87.4318
17.675812,87.9060
17.678907,88.4711
17.680996,89.0061
17.684081,89.5108
17.687171,90.0286
17.691375,90.6052
17.693602,91.1255
17.695822,91.1898
17.698904,92.1327
17.702791,92.6620
17.705405,92.7031
17.708737,93.6057
17.711780,94.1077
17.715285,94.5420
17.717254,94.9514
17.721937,95.3895
17.724765,95.7815
17.727053,96.1684
17.730111,96.5632
17.732554,97.0215
17.739508,97.0130
17.742602,99.0109
17.747866,99.0171
17.750399,99.3968
17.754491,99.8823
17.756505,100.3022
17.759606,100.7244
17.762684,101.1774
17.765786,101.5948
17.769135,102.0284
17.772180,102.1001
17.778526,103.3564
17.780481,103.8898
17.787490,104.7232
17.790503,105.1560
17.792571,105.5818
17.795617,105.9806
17.798709,106.3822
17.801831,106.8100
17.804773,107.1733
17.807856,107.5500
17.811193,107.9486
17.814364,108.2817
17.816427,108.6079
17.819499,108.9358
17.822683,109.2185
17.825658,109.4720
17.829403,109.7004
17.831638,109.9243
17.834695,110.1098
17.845732,110.5695
17.846628,110.7014
17.848668,110.7211
17.851763,110.8996
17.856578,111.1509
17.858645,111.2433
17.861328,111.3231
17.864317,111.3621
17.867762,111.3885
17.869863,111.4004
17.873270,111.4844
17.876723,111.5718
17.878681,111.6115
17.883300,111.7869
17.886370,111.8840
17.888414,111.9823
17.891928,112.0863
17.895412,112.1985
17.897624,112.3146
17.900721,112.4384
17.903214,112.5176
17.907790,112.7027
17.909002,112.7678
17.912374,112.8876
17.915855,113.0065
17.917842,113.0810
17.922181,113.0854
17.924437,113.1490
17.928860,113.1032
17.931149,113.1008
17.934250,113.1093
17.936362,113.1780
17.944211,113.1724
17.949490,112.9635
17.951489,112.9128
17.955864,112.8443
17.956847,112.8710
17.961507,112.6466
17.963561,112.6667
17.966951,112.4132
17.974391,112.0763
17.976677,111.9135
17.979729,111.6928
17.983139,111.5026
17.987044,111.3105
17.990367,111.1153
17.992480,110.8818
17.998540,110.4727
18.000688,110.2333
18.004040,110.0189
18.007226,109.7949
18.009206,109.5688
18.012311,109.3395
18.015965,109.0984
18.019238,108.8093
18.026408,108.0342
18.028564,108.0294
18.034022,107.3845
18.038202,107.0589
18.040514,106.6714
18.053046,104.8111
18.058503,104.3609
18.061341,103.9099
18.064740,103.4629
18.066790,103.0381
18.069761,102.5676
18.073809,102.1552
18.075844,101.7459
18.078983,101.2502
18.082169,100.7349
18.085288,99.7439
18.088323,99.7102
18.091469,99.0882
18.094979,98.5422
18.097999,97.9169
18.101158,96.7119
18.103135,96.7028
18.107769,95.6217
18.110264,95.1319
18.112123,95.1359
18.115159,94.6560
18.119335,93.6089
18.122577,93.0862
18.124738,93.0832
18.128226,92.5747
18.130500,92.0029
18.133621,91.4775
18.136950,90.9448
18.140429,90.3314
18.141467,89.7548
18.152888,87.4406
18.153865,87.3302
18.157363,86.5985
18.160364,85.8804
18.162416,85.2042
18.165585,84.5376
18.169443,83.8083
18.177039,82.0027
18.179114,81.9011
18.182305,81.2533
18.185481,80.0057
18.186446,79.9117
18.190907,79.1743
18.192875,79.0763
18.196892,77.8051
18.199237,76.8307
18.201484,76.7337
18.205094,75.0133
18.208136,74.0206
18.211439,73.1177
18.214798,72.2874
18.216773,71.5395
18.221705,70.8159
18.224694,70.2059
18.226830,69.6141
18.229940,68.9546
18.233368,68.4190
18.235481,67.8449
18.238870,67.1837
18.242082,66.6054
18.245901,66.0045
18.257516,63.7031
18.258873,62.6302
18.263202,61.1663
18.265616,60.3513
18.267890,60.1968
18.271422,59.4184
18.274736,58.1034
18.276790,57.9358
18.279315,57.1104
18.283050,56.3288
18.286408,55.5746
18.288548,54.7657
18.292636,53.4376
18.294633,53.2985
18.298273,52.5245
18.300638,51.8575
18.303723,51.2155
18.306920,50.6235
18.308942,49.9956
18.313693,49.3621
18.315725,48.8142
18.318220,48.1301
18.321373,47.5548
18.324635,46.9591
18.328357,46.3584
18.331264,45.8327
18.333232,45.3520
18.337341,44.8814
18.340431,44.3580
18.342460,43.9359
18.345800,43.4469
18.364149,42.2613
18.367301,39.8458
18.369654,39.1957
18.372679,38.6000
18.376150,37.9908
18.379512,36.8408
18.381506,36.7471
18.384831,36.1423
18.388478,35.0202
18.390543,34.9303
18.393943,34.3884
18.397104,33.8156
18.399474,33.2400
18.402940,32.3241
18.406023,32.2761
18.409314,31.7762
18.414439,30.9424
18.415445,30.5482
18.417566,30.6074
18.420861,30.2299
18.426355,29.5163
18.427389,29.6494
18.429518,29.3321
18.433001,28.9999
18.436129,28.7723
18.440453,28.1365
18.441416,28.2723
18.445885,28.1130
18.448967,27.5303
18.450976,27.6713
18.459464,27.6828
18.463940,26.7844
18.465911,26.4692
18.469182,26.0496
18.472571,25.6931
18.476996,24.9799
18.477978,24.9284
18.481788,24.2362
18.483775,24.1710
18.486937,23.7945
18.491027,23.0918
18.493019,23.0271
18.496671,22.6650
18.499881,22.2837
18.501874,21.9428
18.505725,21.6111
18.508862,21.2576
18.511224,20.9703
18.513321,20.6331
18.516654,20.3043
18.519834,20.0089
18.524939,19.7301
18.525961,19.4573
18.530133,19.1101
18.533317,18.8315
18.535648,18.5573
18.538945,18.2599
18.542293,18.0082
18.544358,17.7789
18.548551,17.3114
18.551716,17.1028
18.562535,16.4006
18.564475,16.4115
18.567517,16.1480
18.572023,15.6995
18.574061,15.6814
18.577640,15.1838
18.580000,15.1531
18.583315,14.6905
18.586624,14.6601
18.591472,14.1982
18.592389,14.1865
18.595715,14.0098
18.598281,13.7306
18.601577,13.5758
18.604560,13.4461
18.606701,13.3235
18.610764,13.2449
18.612734,13.1844
18.616919,13.1346
18.618883,13.1320
18.624035,13.0049
18.625027,13.0866
18.630171,12.9999
18.632675,12.9866
18.635622,13.0404
18.637934,12.9951
18.641633,12.9524
18.643767,12.8974
18.647108,12.8201
18.649085,12.7420
18.653726,12.6607
18.664551,12.4417
18.669405,12.1695
18.670278,12.1184
18.674479,12.0151
18.675442,11.9733
18.679516,11.9028
18.682941,11.8469
18.686268,11.7989
18.687776,11.7547
18.690955,11.7061
18.694287,11.6599
18.697699,11.6084
18.701885,11.5333
